ranking_date,rank,name,title,country,rating,games,birth_year
27-11-15,80,"Negi, Parimarjan",g,IND,2664,0,1993
27-11-15,81,"Ivanisevic, Ivan",g,SRB,2662,8,1977
27-11-15,82,"Zvjaginsev, Vadim",g,RUS,2662,5,1976
27-11-15,83,"Lysyj, Igor",g,RUS,2660,22,1987
27-11-15,84,"Robson, Ray",g,USA,2659,19,1994
27-11-15,85,"Sadler, Matthew D",g,ENG,2659,0,1974
27-11-15,86,"Smirin, Ilia",g,ISR,2658,13,1968
27-11-15,87,"Duda, Jan-Krzysztof",g,POL,2658,0,1998
27-11-15,88,"Tkachiev, Vladislav",g,FRA,2658,0,1973
27-11-15,89,"Amin, Bassem",g,EGY,2657,12,1988
27-11-15,90,"Safarli, Eltaj",g,AZE,2657,6,1992
27-11-15,91,"Bruzon Batista, Lazaro",g,CUB,2657,4,1982
27-11-15,92,"Bukavshin, Ivan",g,RUS,2657,2,1995
27-11-15,93,"Dubov, Daniil",g,RUS,2655,5,1996
27-11-15,94,"Zhigalko, Sergei",g,BLR,2655,4,1989
27-11-15,95,"Khismatullin, Denis",g,RUS,2654,11,1984
27-11-15,96,"Meier, Georg",g,GER,2654,4,1987
27-11-15,97,"Gharamian, Tigran",g,FRA,2654,0,1984
27-11-15,98,"Nielsen, Peter Heine",g,DEN,2654,0,1973
27-11-15,99,"Mamedov, Rauf",g,AZE,2653,7,1988
27-11-15,100,"Motylev, Alexander",g,RUS,2653,4,1979
27-12-15,1,"Carlsen, Magnus",g,NOR,2834,7,1990
27-12-15,2,"Topalov, Veselin",g,BUL,2803,0,1975
27-12-15,3,"Anand, Viswanathan",g,IND,2796,6,1969
27-12-15,4,"Kramnik, Vladimir",g,RUS,2796,0,1975
27-12-15,5,"Nakamura, Hikaru",g,USA,2793,0,1987
27-12-15,6,"Aronian, Levon",g,ARM,2788,9,1982
27-12-15,7,"Caruana, Fabiano",g,USA,2787,0,1992
27-12-15,8,"Giri, Anish",g,NED,2784,15,1994
27-12-15,9,"Ding, Liren",g,CHN,2776,6,1992
27-12-15,10,"So, Wesley",g,USA,2775,6,1993
27-12-15,11,"Vachier-Lagrave, Maxime",g,FRA,2773,9,1990
27-12-15,12,"Karjakin, Sergey",g,RUS,2766,0,1990
27-12-15,13,"Eljanov, Pavel",g,UKR,2763,9,1983
27-12-15,14,"Svidler, Peter",g,RUS,2751,8,1976
27-12-15,15,"Li, Chao b",g,CHN,2750,0,1989
27-12-15,16,"Mamedyarov, Shakhriyar",g,AZE,2748,8,1985
27-12-15,17,"Grischuk, Alexander",g,RUS,2747,6,1983
27-12-15,18,"Tomashevsky, Evgeny",g,RUS,2744,7,1987
27-12-15,19,"Harikrishna, P.",g,IND,2743,0,1986
27-12-15,20,"Adams, Michael",g,ENG,2737,8,1971
27-12-15,21,"Jakovenko, Dmitry",g,RUS,2737,7,1983
27-12-15,22,"Yu, Yangyi",g,CHN,2736,3,1994
27-12-15,23,"Andreikin, Dmitry",g,RUS,2732,0,1990
27-12-15,24,"Dominguez Perez, Leinier",g,CUB,2732,0,1983
27-12-15,25,"Gelfand, Boris",g,ISR,2731,0,1968
27-12-15,26,"Navara, David",g,CZE,2730,13,1985
27-12-15,27,"Wei, Yi",g,CHN,2730,3,1999
27-12-15,28,"Radjabov, Teimour",g,AZE,2726,8,1987
27-12-15,29,"Wang, Yue",g,CHN,2724,3,1987
27-12-15,30,"Vitiugov, Nikita",g,RUS,2724,0,1987
27-12-15,31,"Wojtaszek, Radoslaw",g,POL,2723,7,1987
27-12-15,32,"Le, Quang Liem",g,VIE,2718,0,1991
27-12-15,33,"Rapport, Richard",g,HUN,2715,11,1996
27-12-15,34,"Korobov, Anton",g,UKR,2713,9,1985
27-12-15,35,"Bu, Xiangzhi",g,CHN,2712,3,1985
27-12-15,36,"Kryvoruchko, Yuriy",g,UKR,2711,7,1986
27-12-15,37,"Ivanchuk, Vassily",g,UKR,2710,8,1969
27-12-15,38,"Ponomariov, Ruslan",g,UKR,2710,0,1983
27-12-15,39,"Fressinet, Laurent",g,FRA,2707,8,1981
27-12-15,40,"Nepomniachtchi, Ian",g,RUS,2707,8,1990
27-12-15,41,"Wang, Hao",g,CHN,2707,3,1989
27-12-15,42,"Leko, Peter",g,HUN,2705,9,1979
27-12-15,43,"Sargissian, Gabriel",g,ARM,2702,8,1983
27-12-15,44,"Kasimdzhanov, Rustam",g,UZB,2702,0,1979
27-12-15,45,"Naiditsch, Arkadij",g,AZE,2698,8,1985
27-12-15,46,"Hammer, Jon Ludvig",g,NOR,2695,9,1990
27-12-15,47,"Malakhov, Vladimir",g,RUS,2694,3,1980
27-12-15,48,"Ni, Hua",g,CHN,2693,3,1983
27-12-15,49,"Bacrot, Etienne",g,FRA,2692,8,1983
27-12-15,50,"Morozevich, Alexander",g,RUS,2692,5,1977
27-12-15,51,"Rublevsky, Sergei",g,RUS,2692,0,1974
